Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
08/12/2015 07:00,1.678,G;Ed,102,27.738,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 07:15,1.669,G;Ed,102,27.729,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 07:30,1.673,G;Ed,102,27.733,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 07:45,1.66,G;Ed,102,27.72,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 08:00,1.663,G;Ed,102,27.723,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 08:15,1.655,G;Ed,102,27.715,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 08:30,1.647,G;Ed,102,27.707,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 08:45,1.645,G;Ed,102,27.705,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 09:00,1.646,G;Ed,102,27.706,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 09:15,1.645,G;Ed,102,27.705,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 09:30,1.643,G;Ed,102,27.703,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 09:45,1.643,G;Ed,102,27.703,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 10:00,1.641,G;Ed,102,27.701,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 10:15,1.642,G;Ed,102,27.702,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 10:30,1.637,G;Ed,102,27.697,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 10:45,1.634,G;Ed,102,27.694,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 11:00,1.63,G;Ed,102,27.69,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 11:15,1.622,G;Ed,102,27.682,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 11:30,1.626,G;Ed,102,27.686,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 11:45,1.622,G;Ed,102,27.682,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 12:00,1.619,G;Ed,102,27.679,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 12:15,1.618,G;Ed,102,27.678,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 12:30,1.617,G;Ed,102,27.677,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 12:45,1.61,G;Ed,102,27.67,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 13:00,1.607,G;Ed,102,27.667,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 13:15,1.607,G;Ed,102,27.667,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 13:30,1.6,G;Ed,102,27.66,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 13:45,1.595,G;Ed,102,27.655,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 14:00,1.589,G;Ed,102,27.649,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 14:15,1.587,G;Ed,102,27.647,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 14:30,1.578,G;Ed,102,27.638,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 14:45,1.576,G;Ed,102,27.636,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 15:00,1.57,G;Ed,102,27.63,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 15:15,1.566,G;Ed,102,27.626,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 15:30,1.563,G;Ed,102,27.623,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 15:45,1.561,G;Ed,102,27.621,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 16:00,1.562,G;Ed,102,27.622,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 16:15,1.557,G;Ed,102,27.617,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 16:30,1.553,G;Ed,102,27.613,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 16:45,1.545,G;Ed,102,27.605,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 17:00,1.546,G;Ed,102,27.606,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 17:15,1.544,G;Ed,102,27.604,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 17:30,1.538,G;Ed,102,27.598,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 17:45,1.534,G;Ed,102,27.594,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 18:00,1.53,G;Ed,102,27.59,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 18:15,1.53,G;Ed,102,27.59,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 18:30,1.526,G;Ed,102,27.586,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 18:45,1.529,G;Ed,102,27.589,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 19:00,1.527,G;Ed,102,27.587,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 19:15,1.53,G;Ed,102,27.59,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 19:30,1.534,G;Ed,102,27.594,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 19:45,1.538,G;Ed,102,27.598,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 20:00,1.54,G;Ed,102,27.6,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 20:15,1.547,G;Ed,102,27.607,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 20:30,1.55,G;Ed,102,27.61,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 20:45,1.55,G;Ed,102,27.61,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 21:00,1.548,G;Ed,102,27.608,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 21:15,1.549,G;Ed,102,27.609,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 21:30,1.552,G;Ed,102,27.612,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 21:45,1.546,G;Ed,102,27.606,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 22:00,1.547,G;Ed,102,27.607,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 22:15,1.545,G;Ed,102,27.605,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 22:30,1.543,G;Ed,102,27.603,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 22:45,1.542,G;Ed,102,27.602,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 23:00,1.54,G;Ed,102,27.6,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 23:15,1.534,G;Ed,102,27.594,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 23:30,1.53,G;Ed,102,27.59,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
08/12/2015 23:45,1.525,G;Ed,102,27.585,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 00:00,1.522,G;Ed,102,27.582,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 00:15,1.521,G;Ed,102,27.581,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 00:30,1.52,G;Ed,102,27.58,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 00:45,1.516,G;Ed,102,27.576,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 01:00,1.51,G;Ed,102,27.57,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 01:15,1.508,G;Ed,102,27.568,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 01:30,1.505,G;Ed,102,27.565,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 01:45,1.502,G;Ed,102,27.562,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 02:00,1.494,G;Ed,102,27.554,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 02:15,1.49,G;Ed,102,27.55,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 02:30,1.482,G;Ed,102,27.542,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 02:45,1.478,G;Ed,102,27.538,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 03:00,1.473,G;Ed,102,27.533,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 03:15,1.468,G;Ed,102,27.528,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 03:30,1.466,G;Ed,102,27.526,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 03:45,1.461,G;Ed,102,27.521,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 04:00,1.454,G;Ed,102,27.514,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 04:15,1.447,G;Ed,102,27.507,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 04:30,1.443,G;Ed,102,27.503,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 04:45,1.437,G;Ed,102,27.497,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 05:00,1.432,G;Ed,102,27.492,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 05:15,1.425,G;Ed,102,27.485,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 05:30,1.422,G;Ed,102,27.482,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 05:45,1.416,G;Ed,102,27.476,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 06:00,1.413,G;Ed,102,27.473,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 06:15,1.406,G;Ed,102,27.466,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 06:30,1.395,G;Ed,102,27.455,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 06:45,1.395,G;Ed,102,27.455,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 07:00,1.388,G;Ed,102,27.448,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 07:15,1.382,G;Ed,102,27.442,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 07:30,1.379,G;Ed,102,27.439,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 07:45,1.377,G;Ed,102,27.437,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 08:00,1.369,G;Ed,102,27.429,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 08:15,1.365,G;Ed,102,27.425,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 08:30,1.364,G;Ed,102,27.424,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 08:45,1.357,G;Ed,102,27.417,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 09:00,1.355,G;Ed,102,27.415,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 09:15,1.346,G;Ed,102,27.406,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 09:30,1.346,G;Ed,102,27.406,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 09:45,1.342,G;Ed,102,27.402,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 10:00,1.34,G;Ed,102,27.4,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 10:15,1.334,G;Ed,102,27.394,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 10:30,1.333,G;Ed,102,27.393,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 10:45,1.331,G;Ed,102,27.391,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 11:00,1.325,G;Ed,102,27.385,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 11:15,1.325,G;Ed,102,27.385,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
09/12/2015 11:30,1.321,G;Ed,102,27.381,G,102,,Instrument reading 6mm low - drift correction applied back to last time good
